LOWER COND TEMP AT INELT',LOWER COND TEMP AT OUTLET,UPPER COND TEMPE AT INELT,UPPER COND TEMPE AT OUTLET,BENZOL WASHER INLET GAS TEMP,BENZOL WASHER  OUTLET GAS TEMP,BENZOL WASHER  INLET OIL TEMP,BENZOL WASHER RESISTANCE,RICH OIL FLOW(M3/hr),RICH OIL INLET TEMP TO PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER INLET,RICH OIL OUTLET TEMP FROM  PIPEHEATER,RICH OIL PRESSURE AT PIPEHEATER OUTLET,PIPEHEATER MIDDLE TEMP,STEAM INLET TEMP TO PIPEHEATER,STEAM OUTLET TEMP FROM PIPEHEATER,COG FLOW TO PIPEHEATER,COG PRESSURE TO PIPEHEATER,STEAM FLOW TO REGENERATOR (T/hr),STEAM TEMP TO REGENERTOR ,DISTILLATION COLUMN TOP TEMP,DISTILLATION COLUMN BOTTOM TEMP,PRODUCTION (TON),PRODUCT TEMP,CRUDE BENZENE AT <75 C, BENZOL (BTX),Benzene ,Production ,Dispatch,yield  (Dry basis),QI,Moisture,Density ,Dry basis,wet basis ,Actual ,Dry basis,Consumer(from FMD),Flare(Flow meter),Tot Gas to Battry,SAP production,0,SAP production
0,0,0,0,0,29.66,30.82,2.2,61.61,130.68,0.3,163.31,0.14,0,-38.04,0,2.39,0.31,185.84,39.29,328.71,0,0,0,0,0,30.82,90,0,2.99852073,1.73,1.4,1.18,3001.48,3295.74,1018272,339.2566334,0,9350,212683,78,2.598717966,28
0,0,0,0,0,31.6,31.44,2.25,61.47,131.7,0.3,164.94,0.14,0,-39.52,0,2.4,0.32,184.49,39.15,324.41,0,0,0,0,0,31.44,90,0,2.972131315,1.71,1.2,1.18,3028.13,3291.33,1030415,340.2809655,0,9300,213299,78,2.57584714,30
0,0,0,0,0,31.01,30.54,2.09,61.71,130,0.3,162.74,0.14,0,-40.57,0,2.42,0.3,186.74,39.16,319.23,0,0,0,0,0,30.54,90,0,2.957986728,1.9,1.4,1.18,3042.61,3313.36,1021968,335.885309,0,9350,213093,78,2.563588498,30
0,0,0,0,0,30,29.54,1.9,60.81,126.27,0.24,159.03,0.14,0,-39.84,0,2.33,0.31,181.13,38.2,314.08,0,0,0,0,0,29.54,90,0,2.973122968,1.77,1.2,1.18,3027.12,3287.71,1021584,337.4772061,0,9350,213304,78,2.576706573,29
0,0,0,0,0,30.29,30.52,2.06,61.2,128.75,0.3,161.73,0.14,0,-39.92,0,2.35,0.31,185.67,39.47,321.72,0,0,0,0,0,30.52,90,120,3.04753133,1.98,1.2,1.18,2953.21,3204.52,1007208,341.0553262,0,9350,210063,78,2.64119382,26
0,0,0,0,0,30.62,30.62,2.06,61.43,129.65,0.3,163.76,0.14,0,-40.52,0,2.36,0.31,180.72,38.75,326.72,0,0,0,0,0,30.62,90,0,3.030986788,1.49,1.3,1.18,2969.33,3216.28,985080,331.7516073,0,9050,197857,77,2.593177586,26
0,0,0,0,0,30.8,30.47,2.01,61.63,133.57,0.3,167.35,0.14,0,-39.2,0,2.34,0.31,180.23,39.48,334.88,0,0,0,0,0,30.47,90,0,3.049234981,1.69,1.5,1.18,2951.56,3177.42,974760,330.2524767,0,9000,204858,85,2.879833037,29
0,0,0,0,0,30.8,31.14,2,61.66,135.05,0.3,169.54,0.14,0,-38.53,0,2.35,0.31,180.9,39.31,335.22,0,0,0,0,0,31.14,90,0,3.034686466,1.72,1.6,1.18,2965.71,3195.85,1011168,340.9530939,0,9000,204222,85,2.866092774,28
0,0,0,0,0,31.04,30.8,2.37,62.06,135.95,0.3,170.52,0.14,0,-39.37,0,2.37,0.31,181.5,38.88,332.61,0,0,0,0,0,30.8,90,24,2.98061606,1.71,1.2,1.18,3019.51,3255.42,995112,329.5607565,0,9166,208994,85,2.815026279,28
0,0,0,0,0,31.08,30.04,2.31,62.11,136.17,0.31,170.5,0.14,0,-39.47,0,2.39,0.31,182.71,39.07,330.86,0,0,0,0,0,30.04,90,335,2.979293907,1.8,1.2,1.18,3020.85,3264.66,1014432,335.8101197,0,9166,212570,85,2.813777579,28
0,0,0,0,0,30.95,31.08,2.24,62.02,135.96,0.29,170.28,0.14,0,-39.24,0,2.39,0.3,182.9,39.44,331.29,0,0,0,0,0,31.08,0,100,0,1.64,1.2,1.18,3040.93,3283.39,986137,324.2879645,0,9200,206778,85,2.795197522,28
0,0,0,0,0,30.25,30.02,2.45,61.91,136.8,0.31,171.6,0.14,0,-44.05,0,2.39,0.31,182.82,38.97,330.84,0,0,0,0,0,30.02,90,40,2.966523768,1.7,1.4,1.18,3033.854,3274.2,981000,323.3510907,0,9100,207136,85,2.801716892,27
0,0,0,0,0,31.7,30.98,2.31,62.22,136.69,0.29,171.41,0.14,0,-40.85,0,2.39,0.31,183.79,39.11,333.66,0,0,0,0,0,30.98,90,25,2.959303656,1.72,1.4,1.18,3041.256,3280.52,1014912,333.7147547,0,9250,212815,87,2.860660201,27
0,0,0,0,0,31.5,30.57,2.4,62.17,136.31,0.29,170.83,0.14,0,-41.27,0,2.39,0.31,184.62,38.85,332.02,0,0,0,0,0,30.57,90,0,3.03300414,1.53,1.5,1.18,2967.355,3188.47,1009968,340.3596806,0,9100,212124,87,2.931904002,28
0,0,0,0,0,30.73,30.52,2.07,61.8,135.52,0.29,157.79,0.14,0,-40.08,0,2.38,0.3,184.29,38.77,331.55,0,0,0,0,0,30.52,90,0,3.022948207,1.82,1.4,1.18,2977.226,3176.92,989640,332.4033849,0,9000,203206,85,2.85500664,28
0,0,0,0,0,31,30.87,1.9,62.12,135.21,0.29,169.9,0.14,0,-39.21,0,2.38,0.3,185.2,38.22,330.52,0,0,0,0,0,30.87,90,0,3.400509774,1.74,1.4,1.18,2646.662,2867.97,955440,360.9981176,0,8900,200409,85,3.211592565,27
0,0,0,0,0,30.42,30.92,2,62.06,135.26,0.29,170.1,0.14,0,-39.98,0,2.38,0.3,183.56,38.62,331.92,0,0,0,0,0,30.92,90,0,3.149252525,1.77,1.3,1.18,2857.821,3079.09,930288,325.523537,0,8466,191110,85,2.974294051,28
0,0,0,0,0,31,30.01,1.96,61.92,135.34,0.28,169.91,0.14,0,-40.23,0,0,0.3,179.35,39.45,330.68,0,0,0,0,0,30.01,90,0,3.297109095,1.99,1.5,1.18,2729.664,2923.97,957960,350.944292,0,9000,201471,90,3.297109095,29
0,0,0,0,0,31.4,30.45,1.97,61.84,133.69,0.28,167.43,0.14,0,-40.26,0,2.38,0.3,180.85,38.68,326.33,0,0,0,0,0,30.45,90,0,3.163940639,1.68,1.4,1.18,2844.554,3087.43,908040,319.2205175,0,8900,201933,90,3.163940639,29
0,0,0,0,0,31.95,30.18,2.33,61.38,134.8,0.28,168.75,0.14,0,-40.82,0,2.37,0.3,180.76,38.37,325.78,0,0,0,0,0,30.18,0,55,0,2.32,1.2,1.18,2915.992,3133.05,961872,329.8609873,0,8700,190829,90,3.086428221,27
0,0,0,0,0,31.95,30.64,2.7,62.06,136.35,0.28,170.61,0.14,0,-40.29,0,2.36,0.3,181.73,38.63,325.04,0,0,0,0,0,30.64,90,45,2.977316816,2.15,1.3,1.18,3022.856,3234.52,953736,315.5082478,0,8800,195723,90,2.977316816,29
0,0,0,0,0,32.29,30.46,2.52,61.81,136.88,0.27,170.87,0.14,0,-38.43,0,2.36,0.31,182.25,38.79,323.67,0,0,0,0,0,30.46,90,295,2.952709406,1.97,1.2,1.18,3048.048,3267.66,1024224,336.0262043,0,9000,209371,90,2.952709406,29
0,0,0,0,0,32.12,30.55,2.71,61.81,138.03,0.28,172.07,0.14,0,-38.06,0,2.36,0.31,182.55,39.03,324.8,0,0,0,0,0,30.55,90,1000,2.956992515,2.24,1.5,1.18,3043.633,3279.63,1023744,336.3559273,0,9216,208061,90,2.956992515,29
0,0,0,0,0,32.58,30.63,2.37,61.95,135.46,0.31,168.59,0.16,0,-45.45,0,2.31,0.31,181.6,40.31,322.75,0,0,0,0,0,30.63,90,140,2.965595142,2,1.6,1.18,3034.804,3275.57,1035672,341.2648725,0,9200,203915,90,2.965595142,29
0,0,0,0,0,31.7,30.08,2.2,62.08,134.22,0.31,167.68,0.18,0,-39.88,0,2.39,0.31,183.21,39.13,327,0,0,0,0,0,30.08,80.35714286,78.53571429,2.708344931,1.82,1.55,1.179285714,2974.013036,3217.410357,995503.7143,334.8714189,0,8780.857143,199328.25,83.64285714,2.817275741,28.25
0,0,0,0,0,31.66,30.32,2.32,62.04,134.45,0.31,168.26,0.18,0,-38.23,0,2.37,0.31,182.42,39.09,334.38,0,0,0,0,0,30.32,2250,2199,75.83365808,49.14,43.4,33.02,83272.365,90087.49,27874104,9376.399731,0,245864,5581191,2342,78.88372075,791
0,0,0,0,0,31.75,30.47,2.28,62.16,133.46,0.3,167.61,0.18,0,-39.65,0,2.38,0.29,185.27,38.87,336.41,0,0,0,0,0,30.47,0,0,0,0,0,0,0,0,41479.32143,0,0,0,8305.34375,0,0,0
0,0,0,0,0,32.5,30.94,2.33,62.1,132.97,0.29,167.05,0.18,0,-40.48,0,2.37,0.3,185.02,39.02,335.36,0,0,0,0,0,30.94,0,0,0,0,0,0,0,0,0,0,33173.97768,0,0,0,0,0
0,0,0,0,0,32.66,31.15,2.29,62.16,134.13,0.29,168.29,0.18,0,-41.33,0,2.39,0.3,185.54,39.35,336.19,0,0,0,0,0,31.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32.45,30.61,2.3,62.77,133.73,0.29,167.68,0.18,0,-38.36,0,2.38,0.3,186.33,39.28,337.4,0,0,0,0,0,30.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,31.75,31.01,2.12,62.31,131.59,0.24,166.11,0.19,0,-42.51,0,2.37,0.3,185.01,39.09,336.43,0,0,0,0,0,31.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32.45,31.52,2.07,62.05,133.06,0.29,167.03,0.19,0,-33.33,0,2.38,0.3,180.42,39.39,335.02,0,0,0,0,0,31.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,32.75,33.7,2.15,62.47,132.83,0.29,166.61,0.19,0,-38.01,0,2.34,0.31,181.21,39.29,335.56,0,0,0,0,0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34.94,29.52,2.12,56.55,121.78,0.28,153.02,0.17,0,-46.46,0,2.15,0.28,165.28,35.76,304.4,0,0,0,0,0,29.52,90,60,2.917606784,2.13,1.4,1.18,3084.72,3322.07,966744,313.3976504,0,9200,207567,90,2.917606784,30
0,0,0,0,0,32.25,35.99,0.73,54.21,117.5,0.26,149.8,0.17,0,-34.03,0,2.11,0.23,152.62,28.12,288.36,0,0,0,0,0,35.99,90,0,2.931300097,2.13,1.2,1.18,3070.31,3318.43,971280,316.3459064,0,8900,198990,90,2.931300097,28
0,0,0,0,0,31.28,32.57,1.2,61.92,135.17,0.32,169.66,0.19,0,-41.04,0,2.41,0.29,182.65,39.69,334.12,0,0,0,0,0,32.57,90,60,2.925107498,1.74,1.3,1.18,3076.81,3331.88,1003320,326.0909838,0,8950,204034,90,2.925107498,27
0,0,0,0,0,32.58,30.8,1.21,61.99,135.98,0.29,170.12,0.19,0,-39.3,0,2.38,0.31,183.17,39.36,335.02,0,0,0,0,0,30.8,90,50,2.872801908,1.83,1.4,1.18,3132.83,3388.07,1001448,319.6624139,0,9050,205780,90,2.872801908,26
0,0,0,0,0,32.45,31.22,1.57,61.93,135.5,0.3,169.44,0.18,0,-39.5,0,2.38,0.31,182.99,39.34,334.2,0,0,0,0,0,31.22,0,0,0,1.55,1.3,1.18,3148.47,3425.22,1002816,318.5089901,0,9183,205214,87,2.76324691,26
0,0,0,0,0,32.2,30.79,1.77,62.14,135.76,0.3,169.67,0.19,0,-38.65,0,2.39,0.32,183.66,40,332.68,0,0,0,0,0,30.79,90,0,2.863907133,1.93,1.2,1.18,3142.56,3401.03,1000296,318.3060944,0,9380,205398,85,2.704801181,26
0,0,0,0,0,32.41,9.22,1.8,62.26,134.84,0.3,168.54,0.19,0,-38.41,0,2.38,0.32,183.74,39.68,331.81,0,0,0,0,0,31.56,90,0,2.850563937,0,1.3,0,3157.27,3388.43,1002720,317.5908301,0,9600,213876,85,2.692199273,25
0,0,0,0,0,33.6,32.55,2.11,61.91,134.46,0.3,167.49,0.18,0,-37.91,0,2.39,0.31,183.35,38.85,329.28,0,0,0,0,0,32.55,90,0,3.026288358,1.85,1.4,1.18,2973.94,3218.05,1007784,338.8716652,0,9400,212594,85,2.858161227,26
0,0,0,0,0,33.17,32.46,2.19,61.94,134.27,0.31,166.67,0.18,0,-37.64,0,2.38,0.31,183.41,38.94,330.31,0,0,0,0,0,32.46,90,30,3.03941103,2.04,1.2,1.18,2961.1,3192.95,969168,327.2999899,0,9400,203257,85,2.870554861,25
0,0,0,0,0,32.6,32.48,2.21,61.6,139.73,0.31,173.82,0.18,0,-38.4,0,2.37,0.31,183.34,40.01,342.24,0,0,0,0,0,32.48,0,0,0,1.92,1.4,1.18,3077.15,3303.61,1004424,326.413727,0,9250,207372,85,2.762296281,25
0,0,0,0,0,31.92,32.01,2.35,61.61,142.78,0.31,176.91,0.18,0,-39.05,0,2.31,0.31,185.43,39.96,346.71,0,0,0,0,0,32.01,0,120,0,1.75,1.3,1.18,2806.44,3048.3,907656,323.4189935,0,8102,195434,85,3.028748165,24
0,0,0,0,0,33.91,32.86,2.27,61.8,138,0.3,171.31,0.19,0,-38.69,0,2.36,0.32,184.7,40.2,339.58,0,0,0,0,0,32.86,90,710,3.553085065,2.36,2,1.18,2533.01,2727.02,692112,273.2369789,0,9083,202297,80,3.158297835,22
0,0,0,0,0,33.29,32.18,2,61.75,135.19,0.32,167.02,0.19,0,-38.47,0,2.36,0.3,182.96,39.68,335.38,0,0,0,0,0,32.18,90,50,3.331938855,1.85,1.3,1.18,2701.13,2943.73,940992,348.3697564,0,8967,206823,80,2.961723427,22
0,0,0,0,0,32.95,32.4,1.7,61.77,134.89,0.31,166.42,0.19,0,-38.4,0,2.39,0.3,183.84,39.67,334.12,0,0,0,0,0,32.4,0,90,0,1.68,1.5,1.18,2844.554,3107.37,952728,334.9305374,0,9200,211679,80,2.812391679,24
0,0,0,0,0,33.12,32.38,2.12,61.91,134.31,0.33,164.69,0.19,0,-37.4,0,2.38,0.31,182.32,40.22,327.04,0,0,0,0,0,32.38,90,0,3.153434563,2.08,1.3,1.18,2854.031,3090.02,934560,327.452645,0,9100,209573,80,2.803052945,27
0,0,0,0,0,34.16,33.93,2.49,0,133.73,0.33,163.76,0.19,0,-36.89,0,2.38,0.31,181.37,40.2,322.75,0,0,0,0,0,33.93,90,30,2.990545888,1.76,1.2,1.18,3009.484,3259.08,972888,323.2740231,0,9066,211554,80,2.658263011,27
0,0,0,0,0,33.1,35.53,2.28,31.66,96.11,0.24,128.67,0.17,0,-26.25,0,1.28,0.31,141.1,21,19.16,0,0,0,0,0,35.53,90,110,2.94222067,1.58,1.4,1.18,3058.914,3308.47,999600,326.7826425,0,9200,209447,80,2.615307263,27
0,0,0,0,0,33.42,32.51,2.13,58.82,129.46,0.33,159.39,0.19,0,-37.58,0,2.34,0.17,168.86,38.04,318.81,0,0,0,0,0,32.51,90,90,2.900843372,1.47,1.2,1.18,3102.546,3347.56,1028352,331.4542315,0,9200,209393,80,2.578527442,27
0,0,0,0,0,34.2,32.22,2.02,61.63,132.99,0.33,162.07,0.19,0,-38.44,0,2.39,0.29,180.98,39.79,323.41,0,0,0,0,0,32.22,0,0,0,1.75,1.3,1.18,3137.66,3358.79,1035288,329.9554445,0,9200,209769,80,2.549670774,27
0,0,0,0,0,34.54,31.24,2.34,61.58,134,0.33,163.16,0.19,0,-39.96,0,2.39,0.3,181.91,40.16,324,0,0,0,0,0,31.24,90,0,2.865822204,1.67,1.4,1.18,3140.46,3451.47,1031088,328.3238761,0,9267,205502,80,2.547397515,27
0,0,0,0,0,33.29,31.32,2.34,61.37,135.98,0.3,165.45,0.19,0,-41.56,0,2.35,0.29,185.23,39.85,334.99,0,0,0,0,0,31.32,90,30,2.865822204,1.61,1.5,1.18,3140.46,3396.31,1022352,325.542118,0,9300,211804,80,2.547397515,27
81.23,81.23,81.23,81.23,87.44,84.61,83.39,102.24,109.49,111.75,110.72,116.53,113.82,115.58,99.89,109.13,89.99,100.08,76.16,69.23,74.32,52.82,50.89,50.89,50.89,50.89,50.89,90,0,2.836844559,1.79,1.4,1.18,3172.539,3477.06,1032912,325.5789763,0,9300,211965,75,2.364037132,29
0,0,0,0,30.26,34.04,32.62,2.16,60.14,138.78,0.35,166.17,0.19,0,-36.64,0,2.42,0.3,185.43,41.12,333.84,0,0,0,0,0,32.62,0,30,0,2.01,1.3,1.18,3133.874,3409.44,1097896,350.3318895,0,9300,211336,75,2.393204066,29
0,0,0,0,30.22,33.12,30.82,2.36,61.39,144.21,0.34,172.22,0.19,0,-36.39,0,2.4,0.3,184.3,40.45,334.96,0,0,0,0,0,30.82,90,60,3.185575713,1.46,1.2,1.18,2825.235,3071.89,892776,316.0006159,0,9266,197943,75,2.654646428,29
0,0,0,0,30.53,32.79,31.24,2.34,62.03,143.6,0.34,171.29,0.19,0,-36.86,0,2.43,0.3,184.61,40.48,335.3,0,0,0,0,0,31.24,90,0,2.928038572,1.23,1.4,1.18,3073.73,3305.51,1011192,328.9787977,0,9350,210173,75,2.440032143,28
0,0,0,0,30.31,33.3,30.42,2.47,61.8,142.71,0.34,170.82,0.19,0,-36.95,0,2.42,0.3,183.2,40.48,34.29,0,0,0,0,0,30.42,90,270,2.859445846,1.68,1.3,1.18,3147.463,3434.42,1041504,330.9026985,0,9350,208947,75,2.382871538,28
0,0,0,0,30.12,32.9,30.42,2.46,61.76,143.38,0.34,171.35,0.19,0,-37.64,0,2.42,0.3,183.2,40.48,334.29,0,0,0,0,0,30.42,0,620,0,1.37,1.2,1.18,3179.593,3444.2,1024920,322.3431427,0,9300,204366,75,2.358792462,27
0,0,0,0,30.08,33.5,31.48,2.53,61.67,142.51,0.34,170.38,0.19,0,-37.58,0,2.37,0.31,184.78,40.25,340.96,0,0,0,0,0,31.48,90,80,2.836844559,1.81,1.5,1.18,3172.539,3435.7,1059552,333.9760362,0,9300,208805,75,2.364037132,27
0,0,0,0,29.95,33.5,31.56,2.57,61.82,142.2,0.34,170.25,0.19,0,-36.82,0,2.37,0.31,184.4,40.05,341.15,0,0,0,0,0,31.56,90,0,2.837475996,0,1.6,0,3171.833,3416.27,1058928,333.8536424,0,9300,209719,75,2.36456333,27
0,0,0,0,30.88,33.07,30.93,2.67,61.47,142.46,0.34,172.12,0.19,0,-37.62,0,2.35,0.31,185.85,40.21,340.8,0,0,0,0,0,30.93,90,90,2.834638527,0,1.5,0,3175.008,3417.64,1050288,330.7985366,0,0,210757,75,2.362198772,27
0,0,0,0,32.69,32.83,31.78,2.71,62.24,139.7,0.34,167.52,0.19,0,-38.94,0,2.26,0.28,185.31,39.46,348.92,0,0,0,0,0,31.78,90,130,2.833064507,1.8,1.6,1.18,3176.772,3420.54,1047552,329.7535989,0,9300,211093,75,2.360887089,27
0,0,0,0,32.15,32.78,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.67741935,87.41935484,2.296213801,1.779642857,1.370967742,1.18,3044.594677,3295.500968,992423.7419,325.7337882,0,9192.133333,207498.7419,80.87096774,2.664649151,26.5483871
0,0,0,0,29.5,32.23,30.7,2.75,62.31,142.3,0.3,179.4,0.19,0,0,0,2.37,0.3,184.2,39.5,345.9,0,0,0,0,0,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,30.6,32,32.62,2.5,60.14,138.78,0.35,166.17,0.19,0,-36.64,0,2.42,0.3,185.43,41.12,333.84,0,0,0,0,0,32.62,0,0,0,1.54,1.5,1.18,3161.03,3407.24,1030440,325.9823539,0,0,211859,70,2.214468069,26
0,0,0,0,30.6,31.7,32.78,2.51,60.09,139.65,0.32,178.56,0.19,0,-35.47,0,2.38,0.31,184.63,41.09,341.26,0,0,0,0,0,32.78,90,0,2.836843665,0,0,0,3172.54,3427.82,1048152,330.3825956,0,0,210892,70,2.206433961,23
0,0,0,0,30.8,31.69,31.31,2.86,62.01,141.62,0.32,180.86,0.19,0,-51.2,0,2.27,0.28,185.43,40.7,359.82,0,0,0,0,0,31.31,90,0,2.81648709,1.48,1.2,1.18,3195.47,3424,1042800,326.3369708,0,0,211936,70,2.19060107,24
0,0,0,0,30.75,32,31.4,2.86,61.43,139.66,0.32,179.21,0.19,0,-59.46,0,2.33,0.28,184.24,40.31,359.21,0,0,0,0,0,31.4,90,0,2.84475238,1.62,1.3,1.18,3163.72,3437.96,1058976,334.7249441,0,0,115786,70,2.212585185,25
0,0,0,0,30.28,32.04,31.72,2.77,62.03,142.6,0.3,181.6,0.18,0,-50.38,0,2.31,0.24,186.3,40.42,363.5,0,0,0,0,0,31.72,90,0,2.877265447,1.53,1.2,1.18,3127.97,3387.2,1079856,345.2258174,0,0,17557,70,2.237873125,25
0,0,0,0,30.12,32.91,32.67,3.19,62.18,141.09,0.3,179.76,0.18,0,-48.22,0,2.34,0.24,186.92,41.35,358.16,0,0,0,0,0,32.67,0,0,0,2.02,1.2,1.18,3200.83,3485.38,1061448,331.616487,0,0,17544,70,2.186932764,25
0,0,0,0,31.04,31.83,31.52,3.07,62.08,140.37,0.3,179.11,0.18,0,-50.37,0,2.38,0.29,187.48,41.71,335.38,0,0,0,0,0,31.52,90,0,2.78645535,1.16,1.2,1.18,3229.91,3440.41,1066248,330.1169382,0,0,17583,70,2.16724305,25
0,0,0,0,30.5,32.05,31.86,3.01,62.23,140.34,0.3,179.12,0.18,0,-51.12,0,2.35,0.3,186.24,41.61,334.89,0,0,0,0,0,31.86,90,0,2.812394535,2.03,1.4,1.18,3200.12,3433.02,1046520,327.0252366,0,0,185520,70,2.187417972,22
0,0,0,0,31.29,32.33,31.28,3.15,62.13,141.44,0.3,179.67,0.18,0,-51.18,0,2.28,0.3,183.77,41.63,352.58,0,0,0,0,0,31.28,90,150,2.796994164,2.08,1.3,1.18,3217.74,3482.52,996144,309.5787727,0,0,122415,70,2.175439905,22
0,0,0,0,31.72,32.25,31.7,3.06,62.21,141.38,0.3,179.72,0.18,0,-51.12,0,2.36,0.29,183.76,41.47,353.11,0,0,0,0,0,31.7,90,0,2.801355856,0,1.2,1.18,3212.73,3481.77,1017600,316.7399688,0,0,104301,70,2.178832333,23
0,0,0,0,31.68,32.19,31.01,3.02,62,141.61,0.3,180.12,0.18,0,-50.83,0,2.37,0.29,185.1,41.38,355.47,0,0,0,0,0,31.01,90,250,2.792949355,1.77,1.2,1.18,3222.4,3500.52,1056216,327.7730884,0,0,225982,70,2.172293942,0
0,0,0,0,31.01,32.23,31.92,2.55,61.99,140.07,0.29,178.43,0.18,0,-50.74,0,2.26,0.29,186.3,41.23,353.63,0,0,0,0,0,31.92,90,480,2.801041988,1.34,3.03,1.18,3213.09,3492.08,1058808,329.5295183,0,0,215727,70,2.178588213,0
0,0,0,0,31.11,36.54,31.7,3.03,62.01,140.94,0.3,179.66,0.18,0,-49.42,0,2.28,0.28,184.17,40.21,353.8,0,0,0,0,0,31.7,90,0,2.78645535,1.16,3.8,1.18,3229.91,3496.48,1069656,331.172076,0,0,211807,70,2.16724305,0
0,0,0,0,32.37,37.54,32.07,2.45,62.12,140.38,0.29,178.5,0.18,0,-49.29,0,2.24,0.28,182.27,40.17,350.9,0,0,0,0,0,32.07,0,60,0,1.35,3.2,1.18,3220.248,3493.96,1086696,337.4572393,0,0,215228,70,2.173745625,0
0,0,0,0,30.7,38.25,32.07,2.61,62.24,142.5,0.3,179.55,0.18,0,-49.5,0,2.25,0.28,184.36,40.44,344.78,0,0,0,0,0,32.07,90,120,2.784600048,0,3.2,1.18,3232.062,3495.89,1076184,332.9713353,0,0,220528,70,2.165800037,21
82.12,82.12,82.12,82.12,89,88.56,87.43,108.05,116.17,118.77,117.64,123.82,120.94,122.69,108.08,117.85,97.95,108.74,77.67,70.61,74.58,52.24,50.11,50.11,50.11,50.11,50.11,90,90,2.800731676,1.06,1.7,1.18,3213.446,3456.33,1063800,331.0464841,0,0,219083,70,2.178346859,24
0,0,0,0,0,38.5,31.97,2.31,61.69,142.7,0.3,179.36,0.18,18,-49.36,0,2.27,0.29,183.38,40.24,340,0,0,0,0,0,31.97,90,40,2.808240251,1.49,1.6,1.18,3204.854,3480.74,1057800,330.0618375,0,0,222918,70,2.184186862,25
0,0,0,0,0,31,34.66,2.18,24.07,82.94,0.09,109.93,0.18,0,-23.35,0,1.29,0.08,131.3,12.95,183.99,0,0,0,0,0,34.66,90,185,2.802292649,0,1.8,1.18,3211.656,3472.56,1073736,334.3247222,0,0,226525,70,2.179560949,24
0,0,0,0,0,32.95,33.29,2.34,60.17,132.1,0.29,169.93,0.18,0,-52.47,0,2.27,0.26,154.58,35.32,320.51,0,0,0,0,0,33.29,0,85,0,1.1,2.8,1.18,3232.42,3481.4,1084776,335.5925282,0,0,231361,70,2.165560169,24
0,0,0,0,0,31.2,32.45,2.4,61.85,140.8,0.3,178.5,0.19,0,-51.1,0,2.27,0.29,180.7,39.7,327.25,0,0,0,0,0,32.45,90,50,2.826474265,1.09,1.2,1.18,3184.179,3462.08,1037592,325.8585651,0,0,230557,70,2.198368873,24
0,0,0,0,0,32.8,31.92,2.6,62.02,142.05,0.3,19.81,0.19,0,-52.78,0,2.32,0.29,179.57,39.68,328.12,0,0,0,0,0,31.92,90,105,2.768653186,1.33,1.5,1.18,3250.678,3528.8,1083096,333.190799,0,0,232048,70,2.153396922,24
0,0,0,0,0,32.25,31.92,2.28,62.52,141.91,0.3,178.92,0.18,0,-52.01,0,2.38,0.3,182.82,39.72,328.18,0,0,0,0,0,31.92,0,110,0,1.24,1.5,1.18,3218.458,3463.07,1073376,333.506294,0,0,231729,70,2.17495459,24
0,0,0,0,0,31,33.32,1.77,36.51,102.07,0.2,132.22,0.14,0,-41.28,0,1.51,0.18,137.88,18.98,206.98,0,0,0,0,0,33.32,90,90,2.793573539,0,2.6,1.18,3221.68,3493.72,1081392,335.6608974,0,0,229330,70,2.172779419,25
0,0,0,0,0,31.63,32.54,0.98,61.9,139.61,0.3,180.04,0.18,0,-53.71,0,2.34,0.3,180.03,39.56,333.01,0,0,0,0,0,32.54,90,0,2.791092322,1.18,1.5,1.18,3224.544,3536.53,1075248,333.4573819,0,0,176958,70,2.170849584,25
0,0,0,0,0,31.42,32.47,2.32,62.17,140.56,0.3,180.27,0.18,0,-52.71,0,2.33,0.3,183.7,40.13,334.4,0,0,0,0,0,32.47,90,30,2.79761494,1.15,1.3,1.18,3217.026,3502.24,1061016,329.8126904,0,0,9109,80,2.486768836,26
0,0,0,0,0,32.33,32.79,2.45,62.3,140.05,0.3,180.84,0.18,0,-54.2,0,2.32,0.29,183.89,39.43,338.4,0,0,0,0,0,32.79,90,50,2.785834342,1.32,2,1.18,3230.63,3512.18,1061952,328.7135946,0,0,15072,90,2.785834342,26
0,0,0,0,0,11.85,31.72,2.35,62.23,140.14,0.3,181.18,0.18,0,-55,0,2.33,0.29,183.54,39.26,339.08,0,0,0,0,0,31.72,90,20,2.79078248,0,1.6,1.18,3224.902,3518.27,1069992,331.7905474,0,0,15022,90,2.79078248,26
0,0,0,0,0,12.15,31.87,2.69,62.22,140.07,0.3,180.84,0.18,0,-54.74,0,2.32,0.3,184.61,39.56,340.12,0,0,0,0,0,31.87,90,170,2.797303648,0,1.4,0,3217.384,3494.72,1074864,334.0801098,0,0,61989,90,2.797303648,25
